# Logfile created on 2015-06-08 17:03:05 +0800 by logger.rb/44203
I, [2015-06-08 17:03:05#10850]  INFO -- : SUCCESS, Image /ROR/image/admin/astronaut.jpg Create Success!!
I, [2015-06-12 03:20:40#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/47/00002.jpg Create Success!!
I, [2015-06-12 03:20:40#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/73/00002.jpg Create Success!!
I, [2015-06-12 03:20:40#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/6/00001.jpg Create Success!!
I, [2015-06-12 03:20:40#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/103/00002.jpg Create Success!!
I, [2015-06-12 03:20:40#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/94/00001.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/155/00002.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/193/00002.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/46/00002.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/167/00002.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/65/00002.jpg Create Success!!
I, [2015-06-12 03:20:41#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/125/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/190/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/129/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/177/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/61/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/7/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/21/00002.jpg Create Success!!
I, [2015-06-12 03:20:42#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/153/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/97/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/53/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/163/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/109/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/119/00001.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/78/00001.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/39/00001.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/57/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/106/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/123/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/77/00002.jpg Create Success!!
I, [2015-06-12 03:20:43#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/23/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/107/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/198/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/91/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/75/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/118/00001.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/26/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/90/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/29/00002.jpg Create Success!!
I, [2015-06-12 03:20:44#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/82/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/172/00001.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/122/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/158/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/166/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/28/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/145/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/44/00001.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/148/00001.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/50/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/128/00002.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/120/00001.jpg Create Success!!
I, [2015-06-12 03:20:45#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/60/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/86/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/76/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/11/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/194/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/183/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/27/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/59/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/30/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/98/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/18/00002.jpg Create Success!!
I, [2015-06-12 03:20:46#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/67/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/81/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/35/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/138/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/41/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/132/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/133/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/36/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/79/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/48/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/110/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/49/00001.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/40/00002.jpg Create Success!!
I, [2015-06-12 03:20:47#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/171/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/160/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/89/00001.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/87/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/169/00001.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/178/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/84/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/13/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/111/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/199/00002.jpg Create Success!!
I, [2015-06-12 03:20:48#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/141/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/101/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/192/00001.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/189/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/34/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/144/00001.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/188/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/95/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/116/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/121/00001.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/197/00002.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/115/00001.jpg Create Success!!
I, [2015-06-12 03:20:49#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/42/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/31/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/134/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/37/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/1/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/2/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/0/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/154/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/88/00002.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/25/00001.jpg Create Success!!
I, [2015-06-12 03:20:50#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/159/00001.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/173/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/100/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/182/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/71/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/162/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/185/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/117/00002.jpg Create Success!!
I, [2015-06-12 03:20:51#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/170/00002.jpg Create Success!!
I, [2015-06-12 03:20:52#5687]  INFO -- : SUCCESS, Image /ROR/image/admin/180/00002.jpg Create Success!!
I, [2015-06-12 03:20:59#5687]  INFO -- : SUCCESS, /ROR/image/admin/1/00002.jpg
I, [2015-06-12 04:08:56#7355]  INFO -- : SUCCESS, /ROR/image/admin/1/00002.jpg
I, [2015-06-12 04:10:49#7361]  INFO -- : SUCCESS, /ROR/image/admin/1/00002.jpg
I, [2015-06-12 05:50:16#7361]  INFO -- : ERROR, No image for user:admin, album:555!!
I, [2015-06-12 05:51:20#7361]  INFO -- : ERROR, No image for user:admin, album:555!!
I, [2015-06-12 05:52:06#7361]  INFO -- : ERROR, No image for user:admin, album:555!!
I, [2015-06-12 06:09:52#7438]  INFO -- : SUCCESS, /ROR/image/admin/1/00001.jpg
I, [2015-06-12 06:10:15#7438]  INFO -- : ERROR, No image for user:admin, album:1!!
I, [2015-06-12 06:10:43#7438]  INFO -- : ERROR, Wrong user name admin1!!
